SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_ONS_CODE,SUB_ICB_LOCATION_NAME,ICB_ONS_CODE,ICB_NAME,REGION_ONS_CODE,REGION_NAME,APPOINTMENT_MONTH,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,GP,Video/Online,2 to 7 Days,3
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,GP,Video/Online,Same Day,1
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Face-to-Face,1 Day,523
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Face-to-Face,15  to 21 Days,1756
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Face-to-Face,2 to 7 Days,2360
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Face-to-Face,22  to 28 Days,1331
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Face-to-Face,8  to 14 Days,2332
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Face-to-Face,More than 28 Days,1320
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Face-to-Face,Same Day,929
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Home Visit,1 Day,5
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Home Visit,15  to 21 Days,9
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Home Visit,2 to 7 Days,8
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Home Visit,22  to 28 Days,2
71E,E38000238,NHS Lincolnshire ICB - 71E,E54000013,NHS Lincolnshire Integrated Care Board,E40000011,Midlands,AUG2022,DNA,Other Practice staff,Home Visit,8  to 14 Days,2
